FECHA,PLU,DETALLE,VENTA
18/07/2024,7792180131645,vai. con dulce leche 215g,1500.0
15/04/2025,7792180131959,rocio vegetal 150g,2500.0
13/03/2025,7792180134516,harina integra 1kg,1500.0
10/09/2024,7792180136602,anillitos sabor vainilla 120g,450.0
10/09/2024,7792180136619,anillitos sabor coco 120g,450.0
10/09/2024,7792180136626,anillitos sobor chocolate 150g,450.0
11/07/2024,7792180138491,cookies con chips 120g,700.0
11/07/2024,7792180138507,cookies con chips blancos 120g,700.0
30/07/2024,7792180138514,cookies con chip colores120g,700.0
06/03/2025,7792180140579,pure de papas 125g,1500.0
12/04/2025,7792180140708,harina leu. ultra refi.1kg,1500.0
27/03/2025,7792180142016,mayonesa 241g,800.0
02/08/2024,7792180142627,mayonesa 121g,350.0
10/09/2024,7792180143587,BIZCOCHOS CARA SUCIA 200G,800.0
08/10/2024,7792198006621,yerba mate 500g,2000.0
21/12/2024,7792200000128,agridulces 200g,800.0
12/09/2024,7792200000159,clasico 200g,700.0
10/09/2024,7792200000319,azucarados 210g,800.0
10/09/2024,7792200020119,salvado 200g,800.0
19/03/2025,7792216857105,cuaderno 80hoja cuadriculadas,8000.0
14/08/2024,7792222003312,gomitas de amor 35g,500.0
08/08/2024,7792222004005,masticables600g,4600.0
08/08/2024,7792222004012,masticable yogur x600,4600.0
26/03/2025,7792274000017,grisines malteados 180g,900.0
26/03/2025,7792274000048,grisines salvado 180g,900.0
26/03/2025,7792274000055,grisines sin sal 180g,900.0
26/06/2024,7792280000094,yerba mate hierbas pam.500g,2000.0
03/05/2024,7792280000339,hierbas digestivas 20 saquitos,1400.0
03/05/2024,7792280000353,te boldo 20 saquitos,1800.0
03/05/2024,7792280000377,te manzanilla 20 saquitos,1400.0
03/05/2024,7792280000537,te tilo 20saquitos,2600.0
03/05/2024,7792280002753,te verde 20 saquitos,1400.0
11/10/2024,7792316000012,sidra  et.bca 910ml,3200.0
28/09/2024,7792316000036,anana fizz x720ml,3000.0
27/04/2025,7792316001019,sidra x720ml ET.BCA,3300.0
25/10/2024,7792319000118,vino espumante blanco dulce,6300.0
23/09/2024,7792319002334,tardia rose dulce750ml,6300.0
04/03/2025,7792319970404,blanco dulce 750ml,4500.0
04/03/2025,7792319970459,clasico 1895 tinto 750ml,4500.0
04/03/2025,7792319971159,blanco dulce 750ml,4500.0
04/03/2025,7792319971166,rosado dulce 750ml,4500.0
04/03/2025,7792319971173,tinto dulce 750ml,4500.0
04/03/2025,7792319971364,blanco dulce 750ml,4500.0
13/03/2025,7792319971722,malbec 750ml,3900.0
04/03/2025,7792319972224,blanco dulce 750ml,4500.0
04/03/2025,7792319972231,tinto dulce 750mln,4500.0
30/08/2024,7792319972248,rosado dulce 750ml,4200.0
10/08/2024,7792350067019,arvejas secas remojadas300g,600.0
10/08/2024,7792350067064,Lentejas 300g,1100.0
16/04/2025,7792360072447,marroc 27g,1000.0
09/11/2024,7792360092292,turron mani con miel 80g,1100.0
29/12/2024,7792360092308,garrapmani x80g,1000.0
23/08/2024,7792360095651,chips de chocolate 400g,2800.0
17/05/2024,7792360096634,chocman 35g,500.0
08/10/2024,7792378001675,alcohol etilico 96 250ml,1100.0
04/06/2024,7792378001682,alcohol 96 500ml,2000.0
28/04/2025,7792378001712,alcohol 96 500ml,2200.0
08/10/2024,7792378113620,alcohol 70 con glicerina 500ml,2000.0
27/04/2025,7792389080744,lavandina comun 1L,1100.0
07/10/2024,7792390620724,carne,2500.0
07/10/2024,7792390620762,verdura,2500.0
07/10/2024,7792390620809,queso y jamon,2500.0
28/12/2024,7792410008006,licor dulce de leche 700ml,6200.0
28/12/2024,7792410008051,licor huevo 700ml,6200.0
28/12/2024,7792410008105,licor chocolate 700ml,6200.0
07/03/2025,7792410008228,licor blue curacao 700ml,6200.0
09/04/2025,7792410008259,licor menta 700ml,6200.0
28/12/2024,7792410008365,licor cafe al conac 700ml,6200.0
09/04/2025,7792410008532,licor melon 700ml,6200.0
28/12/2024,7792410008655,licor frutilla 700ml,6200.0
16/03/2025,7792410504324,coffee liqueur 690ml,8800.0
08/07/2024,7792410504331,licor cream 690ml,11500.0
02/11/2024,7792410505352,licor anis 1L,5900.0
28/12/2024,7792410517348,jarabe de granadina 750cc,6200.0
19/05/2024,7792410517355,licor fino de grappa con miel,4750.0
07/03/2025,7792410523165,fernet negro 700ml,8700.0
25/03/2025,7792410523806,whisky 750ml,5700.0
27/02/2025,7792410527880,whisky 1l,6200.0
27/02/2025,7792410527897,whisky petaca 200ml,2100.0
26/04/2025,7792410528887,fernet 700ml,7500.0
24/02/2025,7792410528917,licor cana de ombu 700ml,3800.0
24/02/2025,7792410528948,licor cana de durazno 700ml,3800.0
26/03/2025,7792410532174,whisky petaca200ml,2400.0
12/03/2025,7792410532181,whisky 1L,9500.0
08/05/2025,7792459000634,cepillo planchita,2900.0
05/01/2025,7792459004106,cepillo multiuso,3900.0
08/05/2025,7792459401080,cepillo para ropa,2500.0
05/01/2025,7792459501070,cepillo para bano con deposito,3900.0
26/09/2024,7792540260138,azucar 1kg,1400.0
02/08/2024,7792540293754,azucar light 500g,1800.0
05/03/2025,7792590000227,harina1kg,1100.0
29/06/2024,7792640006704,sham. palo amargo 420ml,8500.0
01/03/2025,7792665010526,HARINA DE MAIZ1KG,1100.0
25/06/2024,7792683000042,galletita surtido 300g,1000.0
19/03/2025,7792683000370,galletitas sandwith 300g,900.0
19/03/2025,7792684000089,pepas,3300.0
26/02/2025,7792684000133,aritos,1600.0
19/03/2025,7792684000324,animacion,3300.0
19/03/2025,7792684000348,legendaria,3300.0
18/07/2024,7792684000355,pepas,400.0
19/03/2025,7792684000416,exhibicion,3300.0
29/01/2025,7792684000430,exhibicion,1200.0
29/05/2024,7792684000478,galletitas rosquitos,1600.0
29/05/2024,7792684000485,surtidas,1600.0
17/07/2024,7792684000591,puritos banados,1100.0
26/02/2025,7792684000652,animacion confites,1400.0
29/05/2024,7792684000669,frutillas,1600.0
29/01/2025,7792684000706,legendaria,1700.0
19/03/2025,7792684001079,surtidas,3300.0
29/01/2025,7792684001086,colmenitas 500g,1700.0
29/05/2024,7792684001246,pensamientos,1600.0
29/05/2024,7792684001383,chirolas chip chocolate,1600.0
09/04/2025,7792684001628,legendaria chocolate,1600.0
30/04/2025,7792684001673,mini alfajor c.dulce leche 160,1700.0
09/04/2025,7792684003301,dulce numeros con confites,1500.0
26/02/2025,7792684003349,galletitas abecedario,1000.0
15/01/2025,7792684003738,ekin chocolate,1500.0
29/01/2025,7792684003745,ekin chocolate,900.0
11/04/2025,7792710000175,yerba mate tradicional,4000.0
28/09/2024,7792716000025,anana fizz 710ml,2700.0
28/09/2024,7792716000230,fresas 710ml,2700.0
01/10/2024,7792716930513,sidra et.bca 710cc,1900.0
24/09/2024,7792758000625,agua mineral natural500cc,400.0
11/03/2025,7792758001042,cola,900.0
08/10/2024,7792758001066,cola,1300.0
12/02/2025,7792758001073,gaseosa cola,1700.0
11/03/2025,7792758005033,naranja,900.0
11/03/2025,7792758005071,lima limon,900.0
11/03/2025,7792758010549,pomelo,900.0
08/10/2024,7792758012239,naranja,1300.0
08/10/2024,7792758012246,pomelo,1300.0
08/10/2024,7792758012253,lima limon,1300.0
08/10/2024,7792758012284,manzana,1300.0
12/02/2025,7792758013038,gaseosa naranja,1700.0
12/02/2025,7792758013045,gaseosa pomelo,1700.0
12/02/2025,7792758013083,gaseosa manzana,1700.0
08/10/2024,7792758322291,tonica,1300.0
08/10/2024,7792758372258,pomelo intenso,1300.0
08/04/2025,7792758372432,soda 2L,1300.0
03/02/2025,7792758372678,soda sifon 2L,1000.0
08/01/2025,7792798000395,chopp 340ml,1100.0
08/01/2025,7792798001255,cerveza stout 340ml,1100.0
12/12/2024,7792798001316,stout 473ml lata,1900.0
03/07/2024,7792798002115,cerveza rubia 1L,2600.0
03/07/2024,7792798002122,cerveza roja 1L,2800.0
29/12/2024,7792798002139,cerveza negra 1L,3200.0
08/01/2025,7792798002153,origen,1100.0
18/04/2025,7792798002351,amber lager,4800.0
04/03/2025,7792798002368,bohemian pilsener730ml,4800.0
18/04/2025,7792798002375,weisse,4800.0
04/03/2025,7792798002399,24.7KM,4800.0
01/09/2024,7792798002757,cerveza IPA 1L,2900.0
26/02/2025,7792798003709,cerveza 330ml,2900.0
18/04/2025,7792798003716,cerveza 710ml,4800.0
18/04/2025,7792798003846,hoppy lager,4800.0
24/08/2024,7792798004522,cervza ipa,1000.0
01/07/2024,7792798005871,cerveza lata354ml,900.0
12/12/2024,7792798005888,cerveza rubia lata 473CC,1800.0
05/05/2024,7792798005963,cerveza lata 6X354ml,4500.0
07/04/2025,7792798005970,cervza 6x473ml pack,9900.0
02/03/2025,7792798007387,cerveza cristal 1L,3200.0
21/11/2024,7792798007394,cerveza bock 1L,3000.0
02/03/2025,7792798007400,stout 1L,3300.0
02/03/2025,7792798007424,cerveza bajocero,3200.0
30/03/2025,7792798007493,cerveza rubia 1L,3300.0
03/07/2024,7792798007844,noire 1L,3500.0
12/12/2024,7792798009107,cerveza sin alcohol lata,1800.0
27/03/2025,7792798010561,cerveza premium lager 1L,5200.0
05/05/2025,7792798010721,cerveza no retonable,3500.0
03/07/2024,7792798010776,noire cerveza negra 1L,3500.0
04/03/2025,7792798010882,cerveza vera ipa 730ml,4800.0
08/01/2025,7792798011087,cerveza 340ml,1100.0
11/01/2025,7792798011421,lata cerveza dorada 473ml,1800.0
09/10/2024,7792798011513,cerveza doble malta,1600.0
21/11/2024,7792798011544,cerveza doble malta,3000.0
01/10/2024,7792798012435,cerveza lata,2200.0
01/10/2024,7792798012527,cerveza lata 6X410ml,12900.0
12/12/2024,7792798012923,cerveza 473ml lata,1800.0
12/12/2024,7792798012947,lata 6x473ml,10800.0
28/03/2025,7792798013357,cerveza,3300.0
12/12/2024,7792798013388,cerveza ipa lata,1900.0
12/12/2024,7792798013913,cerveza clasica,1800.0
06/05/2025,7792798013951,cervea 473ml,1300.0
07/05/2025,7792798013975,cerveza raton 710ml,3700.0
06/05/2025,7792798013982,cerveza pura 710ml,14500.0
21/11/2024,7792798014873,cerveza sin alcohol,2600.0
26/03/2025,7792798015061,cerveza,3200.0
01/09/2024,7792798999866,cerveza rubia,2000.0
09/11/2024,7792799000639,agua mineral 1L,1600.0
05/12/2024,7792834000457,anana fizz 710ml,2900.0
01/10/2024,7792855000511,anana fizz 720ml,2100.0
01/11/2024,7792855002287,sidra x720ml,1800.0
16/04/2025,7792860016217,CHUPETIN 24G,900.0
30/07/2024,7792870019918,vino tinto 1125 ml,2900.0
22/04/2025,7792882000201,queso rallados 40g,900.0
07/05/2025,7792900092706,sal fina 500g,750.0
07/05/2025,7792900092720,sal gruesa 1kg,1300.0
01/08/2024,7792900092836,salsa blanca 40g,450.0
29/05/2024,7792900910376,albahca 35g,1400.0
29/05/2024,7792900990583,perejil deshidratado 25g,1100.0
29/05/2024,7792900990613,oregano 25g,1100.0
04/07/2024,7792931000022,agua baja en sodio,1000.0
30/10/2024,7792931000039,agual 2L,1850.0
07/04/2025,7792961001068,insecticida hormiguicida 250g,4900.0
25/03/2025,7793008001928,polvo decoloraante 20g,3900.0
25/03/2025,7793008001935,polvo decolorante 70g,8000.0
13/02/2025,7793008005490,eco keratina color pack N1,4500.0
27/02/2025,7793008015949,gel fijador fuerte 150g,2400.0
27/02/2025,7793008016526,fijador fuerte 180ml,5300.0
27/02/2025,7793008016533,fijador normal 180ml,5300.0
27/02/2025,7793008016540,fijador extra fuerte 180ml,5300.0
27/02/2025,7793008019060,fijador fuerte 180ml,5300.0
29/06/2024,7793046008026,mermelada zapallo 500g,1100.0
27/08/2024,7793046008446,mermelada de higo 454g,2300.0
15/07/2024,7793049000010,velas rojo4u,1500.0
12/09/2024,7793049100338,jabon para lavar 150g,600.0
08/04/2025,7793065000384,aceite mezcla 900ml,2300.0
07/03/2025,7793071000095,recipiente 12Lts,7200.0
02/02/2025,7793100151224,cepillo dental 2anos+,2200.0
06/05/2024,7793101542328,separadores para freezer 100u,4000.0
12/09/2024,7793123000356,cubanitos chocolate,5000.0
12/09/2024,7793123000394,dulce de leche 48u,5000.0
25/04/2025,7793123160012,vainilla 50g,400.0
28/03/2025,7793123160029,oblita frutilla50g,400.0
28/03/2025,7793123160265,oblita vainilla100g,700.0
28/03/2025,7793123160272,oblita frutilla100g,700.0
28/03/2025,7793123160289,oblita dulce de leche 100g,700.0
09/05/2025,7793123160296,oblea sabor chocolate 100g,700.0
28/03/2025,7793123160548,oblita limon 100g,700.0
12/12/2024,7793147000752,large cerveza 473ml,2400.0
12/12/2024,7793147000899,cerveza.,4900.0
12/12/2024,7793147000981,cerveza lager 1L,3900.0
12/12/2024,7793147001179,cerveza,2700.0
12/12/2024,7793147001827,cerveza lata,2600.0
12/12/2024,7793147009199,cerveza lata,2900.0
31/07/2024,7793147118822,cerveza lata 473ml,1500.0
26/11/2024,7793147118860,cerveza  lager 473ml,1700.0
28/04/2025,7793147570088,cerveza 1L,4500.0
12/12/2024,7793147570286,Cerveza rubia 473cm,1950.0
10/12/2024,7793147570606,cerveza laton 710ml,3000.0
12/12/2024,7793147570743,cerveza ipa,2500.0
20/07/2024,7793147570842,cerveza premium 1L,3900.0
12/12/2024,7793147570866,cerveza premium pilsner,3000.0
12/12/2024,7793147570927,cerveza lata,2500.0
12/12/2024,7793147571283,cerveza original laton,4400.0
28/04/2025,7793147571382,cerveza laton 710ml,4200.0
12/12/2024,7793147571672,cerveza golden 1L,3900.0
12/12/2024,7793147571689,golden cerveza lata 473ml,2400.0
07/04/2025,7793147571856,cerveza lata pack 6X473ml,9600.0
12/12/2024,7793147572037,cerveza 1L,3400.0
12/12/2024,7793147572044,cerveza liviana lata,2000.0
12/12/2024,7793147572211,cerveza 1L,2700.0
07/04/2025,7793147572228,cerveza 6x710ml,17500.0
12/12/2024,7793147572327,Cerveza rubia 473ml,2200.0
12/12/2024,7793147572334,cerveza rubia 1L,3000.0
12/12/2024,7793147572624,golden lata,3600.0
04/11/2024,7793147572808,cerveza sin alcohol lata,1900.0
12/12/2024,7793147572846,Ipa 473ml,3000.0
12/12/2024,7793147572853,cerveza lager,3200.0
12/12/2024,7793147572907,cerveza BAPA,2800.0
12/12/2024,7793147572914,cerveza urbana,2800.0
20/07/2024,7793147572945,cereveza lata,1600.0
12/12/2024,7793147573096,cerveza liviana 1L,2700.0
12/12/2024,7793147573102,heineken cerveza lata,2900.0
12/12/2024,7793147573119,cerveza lataon,4400.0
12/12/2024,7793147573126,cerveza,4900.0
04/11/2024,7793147573195,cerveza extra con trigo,3000.0
12/12/2024,7793147573355,cerveza473ml,2500.0
12/12/2024,7793147573386,cerveza lata,2600.0
12/12/2024,7793147573447,cerveza ipa,2800.0
04/11/2024,7793147573515,cerveza liviana 473ml,1400.0
12/12/2024,7793147573560,cerveza golden,2400.0
12/12/2024,7793147573683,cerveza lata session ipa,2200.0
12/12/2024,7793147573720,cerveza rubia ligera,3900.0
28/03/2025,7793173160050,oblita chocolate50g,400.0
13/03/2025,7793207000210,salsa queso cheddar500ml,2500.0
17/10/2024,7793253001674,para inodoros25g,2000.0
05/07/2024,7793253002183,deo amb deja vu 360ml,2700.0
17/10/2024,7793253002527,canasta 27.5g,2500.0
05/07/2024,7793253002916,deo amb rosas y jazmines 360ml,2700.0
05/04/2025,7793253003234,quitamanchas colores 400ml,2500.0
05/04/2025,7793253003258,quitamanchas blanco 400ml,2500.0
22/03/2025,7793253003326,mata mosscas mosquitos 360ml,3800.0
17/04/2025,7793253003456,limpiador suavidad bebe,1600.0
10/10/2024,7793253003463,limpiador bebe,3200.0
17/04/2025,7793253003470,limpiador suavidad de algodon,1600.0
17/04/2025,7793253003500,limpiador frescura lavanda,1600.0
10/10/2024,7793253003517,limpiador frescura de lavanda,3200.0
17/04/2025,7793253003548,limpiador flores de primavera,1600.0
17/04/2025,7793253003609,limpiador musica en primavera,1600.0
10/10/2024,7793253003616,limpiador musica en primavera,3200.0
17/04/2025,7793253003623,limpiador despertar de energia,1600.0
17/04/2025,7793253003647,limpiador alegra tu dia,1600.0
10/10/2024,7793253003654,limpador alegra tu dia,3200.0
07/03/2025,7793253003715,lavandina lavanda,1500.0
28/05/2024,7793253003722,lavandina lavanda,2900.0
07/03/2025,7793253003746,lavandina pureza glaciar,1500.0
19/12/2024,7793253003753,lavandina pureza glaciar,2900.0
28/05/2024,7793253003777,lavandina anti splash1lt,1900.0
17/04/2025,7793253003944,limpiador espiritu play,1600.0
05/07/2024,7793253004231,deo amb lavanda 360ml,2700.0
05/07/2024,7793253004248,deo amb flores de primavera,2700.0
05/07/2024,7793253004255,deo amb bebe 360ml,2700.0
05/07/2024,7793253004262,de amb suavidad algodon 360ml,2700.0
10/10/2024,7793253004279,deo amb solo para ti 360ml,2700.0
10/10/2024,7793253004293,deo amb des.energia 360ml,2700.0
10/10/2024,7793253004309,deo amb musica primavera 360ml,2700.0
10/10/2024,7793253004316,deo amb glegra tu dia 360ml,2700.0
10/10/2024,7793253004323,deo amb espiritu play 360ml,2700.0
25/03/2025,7793253004439,lavandina clasica,1200.0
25/03/2025,7793253004446,lavandina clasica,2400.0
25/03/2025,7793253004774,ropa blanca 1L,2400.0
09/04/2025,7793253004781,ropa blancas 2L,4500.0
19/07/2024,7793253005054,desinfectante original,2700.0
01/07/2024,7793253005061,desinfectante frescura 332ml,2700.0
01/07/2024,7793253005078,desinfectante bebe 332ml,2700.0
25/03/2025,7793253005122,insect.mmm sin olor 312g,4700.0
24/05/2024,7793253005146,casa y jardin 360ml,3800.0
22/03/2025,7793253005153,mata moscas mosquitos 360ml,3800.0
05/04/2025,7793253005467,antihongos 450ml,2000.0
05/07/2024,7793253005627,lavandina clasica 4l,4300.0
25/03/2025,7793253005726,inse. mata cucarachas360ml,4500.0
28/05/2024,7793253005818,lavandina gel citrica750ml,2800.0
05/04/2025,7793253005825,lavandina gel floral750ml,3200.0
05/04/2025,7793253005832,lavandina gel menta,3200.0
05/04/2025,7793253005849,lavandina gel lavanda,3200.0
09/04/2025,7793253005856,lavandina gel original 500ml,2500.0
05/04/2025,7793253005863,lavandina gel citrica,2800.0
03/05/2025,7793344904013,50 panos x rollo de cocina,2200.0
13/05/2024,7793344904105,rollos cocina doble hoja 150u,2200.0
13/05/2024,7793344904143,papel higienico hoja simple x4,1900.0
13/05/2024,7793344904150,papel higienico hoja simple x6,2800.0
28/10/2024,7793344904228,papel hig. premiun max 4x80m,4600.0
13/05/2024,7793344905003,papel higienico 12x30mts,5500.0
11/03/2025,7793350000402,pomada liquida negro 60ml,4500.0
11/03/2025,7793350000419,pomada liquida marron 60g,4500.0
11/03/2025,7793350000433,pomada liquida incoloro 60ml,4500.0
11/03/2025,7793350000440,pomada liquida blanco 60ml,4500.0
27/04/2025,7793350000716,limpiador acero inoxidable 500,6400.0
27/04/2025,7793350993056,espuma limpiadora multiuso 385,6500.0
14/10/2024,7793360000157,salsati pure de tomate 520g,1000.0
05/05/2024,7793360005169,lomo de atun al natural 300g,7200.0
08/10/2024,7793360103018,ketchup 250g,1500.0
08/10/2024,7793360103025,ketcup hot 250g,1500.0
14/04/2025,7793360123474,barbacoa 250g,1500.0
05/05/2024,7793360129940,atun desmenuzado en aceite,2500.0
01/07/2024,7793360129971,atun ensalada180g,3200.0
05/03/2025,7793360130007,rosa 340g,1100.0
05/03/2025,7793360130014,bolognesa 340g,1100.0
01/08/2024,7793360131400,mermelada duraznos 454g,2400.0
15/10/2024,7793360131462,mermelada arandano 454g,3600.0
29/10/2024,7793360131516,mermelada durazno 390g,2800.0
21/08/2024,7793360131530,mermelada frutilla 390g,3400.0
01/07/2024,7793360131547,mermelada ciruela 390g,2500.0
15/10/2024,7793360131561,mermelada arandano 390g,3600.0
07/04/2025,7793360131585,mermelada frutos rojos 390g,3900.0
19/02/2025,7793376000165,pepa 170g,550.0
19/02/2025,7793376000196,mini pepas 150g,550.0
25/03/2025,7793376000202,pepas 1kg,3300.0
01/04/2025,7793440000046,vino malbec 750ml,8300.0
01/04/2025,7793440000305,malbec 750ml,7500.0
07/03/2025,7793440000619,tardia dulce750ml,5500.0
05/04/2025,7793440002316,cabernet sauvignon 750ml,7500.0
07/03/2025,7793440702964,cabernet sauvignon 750ml,5500.0
03/05/2025,7793450000111,triangulos,1900.0
07/03/2025,7793450000128,triangulos,1200.0
07/05/2025,7793450000142,larguitas,1900.0
12/09/2024,7793450000159,larguitas,900.0
07/03/2025,7793450000364,palmeras,1200.0
05/05/2025,7793450000593,snack matero azucarado,800.0
05/05/2025,7793450000876,snack matero salado,800.0
07/03/2025,7793450000999,biscuits 105g,1000.0
05/06/2024,7793670000014,yerba boldo 500g,1900.0
